date,open,close,high,low,volume,money
1/17/2023 9:01,1708,1708,1708,1708,0,0
1/17/2023 9:02,1708,1708,1708,1708,0,0
1/17/2023 9:03,1708,1708,1708,1708,0,0
1/17/2023 9:04,1708,1708,1708,1708,0,0
1/17/2023 9:05,1714,1714,1714.5,1714,6,617130
1/17/2023 9:06,1714,1714,1714,1714,1,102840
1/17/2023 9:07,1714,1714,1714,1714,0,0
1/17/2023 9:08,1714,1714,1714,1714,0,0
1/17/2023 9:09,1715,1715,1715,1715,1,102900
1/17/2023 9:10,1715,1715,1715,1715,0,0
1/17/2023 9:11,1715,1715,1715,1715,0,0
1/17/2023 9:12,1715,1715,1715,1715,0,0
1/17/2023 9:13,1715,1715,1715,1715,0,0
1/17/2023 9:14,1715,1715,1715,1715,0,0
1/17/2023 9:15,1710,1710.5,1710.5,1710,3,307830
1/17/2023 9:16,1710,1708,1710,1708,3,307680
1/17/2023 9:17,1710,1710,1710,1710,1,102600
1/17/2023 9:18,1710,1710,1710,1710,0,0
1/17/2023 9:19,1707,1707,1707,1707,1,102420
1/17/2023 9:20,1707,1707,1707,1707,0,0
1/17/2023 9:21,1719,1708.5,1719,1708.5,2,205650
1/17/2023 9:22,1708,1708,1708,1708,1,102480
1/17/2023 9:23,1708,1708,1708,1708,0,0
1/17/2023 9:24,1723.5,1723.5,1723.5,1723.5,1,103410
1/17/2023 9:25,1723.5,1723.5,1723.5,1723.5,0,0
1/17/2023 9:26,1719.5,1719.5,1719.5,1719.5,1,103170
1/17/2023 9:27,1719.5,1719.5,1719.5,1719.5,0,0
1/17/2023 9:28,1719.5,1719.5,1719.5,1719.5,0,0
1/17/2023 9:29,1719.5,1719.5,1719.5,1719.5,0,0
1/17/2023 9:30,1719.5,1719.5,1719.5,1719.5,0,0
1/17/2023 9:31,1719.5,1719.5,1719.5,1719.5,0,0
1/17/2023 9:32,1719.5,1719.5,1719.5,1719.5,0,0
1/17/2023 9:33,1713.5,1713.5,1713.5,1713.5,1,102810
1/17/2023 9:34,1713.5,1713.5,1713.5,1712.5,3,308370
1/17/2023 9:35,1713.5,1713.5,1713.5,1713.5,0,0
1/17/2023 9:36,1713.5,1713.5,1713.5,1713.5,0,0
1/17/2023 9:37,1713.5,1713.5,1713.5,1713.5,0,0
1/17/2023 9:38,1713.5,1713.5,1713.5,1713.5,0,0
1/17/2023 9:39,1713.5,1713.5,1713.5,1713.5,0,0
1/17/2023 9:40,1713.5,1713.5,1713.5,1713.5,0,0
1/17/2023 9:41,1721.5,1723.5,1723.5,1721.5,2,206700
1/17/2023 9:42,1723.5,1723.5,1723.5,1723.5,0,0
1/17/2023 9:43,1723.5,1723.5,1723.5,1723.5,0,0
1/17/2023 9:44,1723.5,1723.5,1723.5,1723.5,0,0
1/17/2023 9:45,1723.5,1723.5,1723.5,1723.5,0,0
1/17/2023 9:46,1723.5,1723.5,1723.5,1723.5,0,0
1/17/2023 9:47,1723.5,1723.5,1723.5,1723.5,0,0
1/17/2023 9:48,1723.5,1723.5,1723.5,1723.5,0,0
1/17/2023 9:49,1723.5,1723.5,1723.5,1723.5,0,0
1/17/2023 9:50,1723.5,1723.5,1723.5,1723.5,0,0
1/17/2023 9:51,1730.5,1730.5,1730.5,1730.5,1,103830
1/17/2023 9:52,1730.5,1730.5,1730.5,1730.5,0,0
1/17/2023 9:53,1730.5,1730.5,1730.5,1730.5,0,0
1/17/2023 9:54,1730.5,1730.5,1730.5,1730.5,0,0
1/17/2023 9:55,1730.5,1730.5,1730.5,1730.5,0,0
1/17/2023 9:56,1730.5,1730.5,1730.5,1730.5,0,0
1/17/2023 9:57,1730.5,1730.5,1730.5,1730.5,0,0
1/17/2023 9:58,1730.5,1730.5,1730.5,1730.5,0,0
1/17/2023 9:59,1730.5,1730.5,1730.5,1730.5,0,0
1/17/2023 10:00,1730.5,1730.5,1730.5,1730.5,0,0
1/17/2023 10:01,1731,1731,1731,1731,1,103860
1/17/2023 10:02,1731,1731,1731,1731,0,0
1/17/2023 10:03,1719,1719,1719,1719,1,103140
1/17/2023 10:04,1719,1719,1719,1719,0,0
1/17/2023 10:05,1730,1730,1730,1730,1,103800
1/17/2023 10:06,1730,1730,1730,1730,0,0
1/17/2023 10:07,1730,1730,1730,1730,0,0
1/17/2023 10:08,1730,1730,1730,1730,0,0
1/17/2023 10:09,1730,1730,1730,1730,0,0
1/17/2023 10:10,1730,1730,1730,1730,0,0
1/17/2023 10:11,1730,1730,1730,1730,0,0
